Sample in Buffer,Sample in Window,TRIGGER,BicubicDDRTest_i/system_ila_0/inst/probe0_1,BicubicDDRTest_i/system_ila_0/inst/probe1_1,BicubicDDRTest_i/system_ila_0/inst/net_slot_0_axis_tdata[31:0],BicubicDDRTest_i/system_ila_0/inst/net_slot_0_axis_tkeep[3:0],BicubicDDRTest_i/system_ila_0/inst/net_slot_0_axis_tvalid,BicubicDDRTest_i/system_ila_0/inst/net_slot_0_axis_tready,BicubicDDRTest_i/system_ila_0/inst/net_slot_0_axis_tlast,BicubicDDRTest_i/system_ila_0/inst/net_slot_1_axis_tdata[31:0],BicubicDDRTest_i/system_ila_0/inst/net_slot_1_axis_tvalid,BicubicDDRTest_i/system_ila_0/inst/net_slot_1_axis_tready,BicubicDDRTest_i/system_ila_0/inst/net_slot_1_axis_tlast,Interface_(i1:s0)_(axi_dma_0_M_AXIS_MM2S)[2:0],Interface_(i1:s1)_(BicubicResizer_0_m_axis)[2:0],T_Channel_(i1:s0)_(axi_dma_0_M_AXIS_MM2S)[2:0],T_Channel_(i1:s1)_(BicubicResizer_0_m_axis)[2:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,BINARY,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
929,929,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
930,930,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
931,931,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
932,932,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
933,933,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
934,934,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
935,935,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
936,936,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
937,937,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
938,938,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
939,939,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
940,940,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
941,941,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
942,942,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
943,943,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
944,944,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
945,945,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
946,946,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
947,947,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
948,948,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
949,949,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
950,950,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
951,951,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
952,952,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
953,953,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
954,954,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
955,955,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
956,956,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
957,957,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
958,958,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
959,959,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
960,960,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
961,961,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
962,962,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
963,963,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
964,964,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
965,965,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
966,966,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
967,967,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
968,968,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
969,969,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
970,970,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
971,971,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
972,972,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
973,973,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
974,974,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
975,975,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
976,976,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
977,977,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
978,978,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
979,979,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
980,980,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
981,981,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
982,982,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
983,983,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
984,984,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
985,985,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
986,986,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
987,987,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
988,988,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
989,989,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
990,990,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
991,991,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
992,992,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
993,993,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
994,994,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
995,995,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
996,996,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
997,997,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
998,998,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
999,999,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
1000,1000,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
1001,1001,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
1002,1002,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
1003,1003,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
1004,1004,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
1005,1005,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
1006,1006,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
1007,1007,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
1008,1008,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
1009,1009,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
1010,1010,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
1011,1011,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
1012,1012,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
1013,1013,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
1014,1014,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
1015,1015,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
1016,1016,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
1017,1017,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
1018,1018,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
1019,1019,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
1020,1020,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
1021,1021,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
1022,1022,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
1023,1023,0,0,0,00000000,0000,0,1,0,00000000,0,1,0,"Inactive","Inactive","No Streams","No Streams"
