Sample in Buffer,Sample in Window,TRIGGER,BicubicDDRTest_i/system_ila_0/inst/probe0_1,BicubicDDRTest_i/system_ila_0/inst/probe1_1,BicubicDDRTest_i/system_ila_0/inst/net_slot_0_axis_tdata[31:0],BicubicDDRTest_i/system_ila_0/inst/net_slot_0_axis_tkeep[3:0],BicubicDDRTest_i/system_ila_0/inst/net_slot_0_axis_tvalid,BicubicDDRTest_i/system_ila_0/inst/net_slot_0_axis_tready,BicubicDDRTest_i/system_ila_0/inst/net_slot_0_axis_tlast,BicubicDDRTest_i/system_ila_0/inst/net_slot_1_axis_tdata[127:0],BicubicDDRTest_i/system_ila_0/inst/net_slot_1_axis_tvalid,BicubicDDRTest_i/system_ila_0/inst/net_slot_1_axis_tready,BicubicDDRTest_i/system_ila_0/inst/net_slot_1_axis_tlast,Interface_(i1:s0)_(axi_dma_0_M_AXIS_MM2S)[2:0],Interface_(i1:s1)_(BicubicResizer_0_m_axis)[2:0],T_Channel_(i1:s0)_(axi_dma_0_M_AXIS_MM2S)[2:0],T_Channel_(i1:s1)_(BicubicResizer_0_m_axis)[2:0]
882,882,0,0,0,00608872,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
883,883,0,0,0,005e856e,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
884,884,0,0,0,005e8f72,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
885,885,0,0,0,005d8e72,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
886,886,0,0,0,00658e75,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
887,887,0,0,0,006a9478,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
888,888,0,0,0,00669379,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
889,889,0,0,0,00729786,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
890,890,0,0,0,0068957f,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
891,891,0,0,0,00558e70,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
892,892,0,0,0,00619178,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
893,893,0,0,0,00709681,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
894,894,0,0,0,00467962,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
895,895,0,0,0,004c886e,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
896,896,0,0,0,005b8a73,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
897,897,0,0,0,00618372,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
898,898,0,0,0,0052806e,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
899,899,0,0,0,0051826d,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
900,900,0,0,0,004f8270,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
901,901,0,0,0,00578777,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
902,902,0,0,0,00618f7f,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
903,903,0,0,0,00548774,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
904,904,0,0,0,00629180,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
905,905,0,0,0,00739d90,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
906,906,0,0,0,0061987d,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
907,907,0,0,0,00659680,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
908,908,0,0,0,006e9483,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
909,909,0,0,0,008ea69a,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
910,910,0,0,0,00859e96,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
911,911,0,0,0,006c897c,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
912,912,0,0,0,006d9287,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
913,913,0,0,0,00689084,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
914,914,0,0,0,00749486,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
915,915,0,0,0,004e7c67,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
916,916,0,0,0,00618d75,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
917,917,0,0,0,007d9c8d,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
918,918,0,0,0,00679284,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
919,919,0,0,0,00679181,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
920,920,0,0,0,006b9481,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
921,921,0,0,0,0067948a,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
922,922,0,0,0,0067978c,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
923,923,0,0,0,0052927d,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
924,924,0,0,0,00598d7b,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
925,925,0,0,0,004f8774,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
926,926,0,0,0,006b9791,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
927,927,0,0,0,00669680,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
928,928,0,0,0,00618e83,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
929,929,0,0,0,00518677,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
930,930,0,0,0,00588977,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
931,931,0,0,0,00538b76,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
932,932,0,0,0,0053876b,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
933,933,0,0,0,0060947c,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
934,934,0,0,0,005f8d77,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
935,935,0,0,0,007fa394,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
936,936,0,0,0,00658f7b,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
937,937,0,0,0,00558676,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
938,938,0,0,0,0064927a,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
939,939,0,0,0,004b886a,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
940,940,0,0,0,00608d74,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
941,941,0,0,0,005e8b7d,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
942,942,0,0,0,006e8f84,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
943,943,0,0,0,005c866e,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
944,944,0,0,0,005e8574,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
945,945,0,0,0,00598a75,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
946,946,0,0,0,00598873,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
947,947,0,0,0,0077988a,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
948,948,0,0,0,006f967e,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
949,949,0,0,0,00719783,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
950,950,0,0,0,007c998e,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
951,951,0,0,0,0056806f,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
952,952,0,0,0,00497864,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
953,953,0,0,0,0051816c,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
954,954,0,0,0,00448166,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
955,955,0,0,0,005a8066,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
956,956,0,0,0,005e846f,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
957,957,0,0,0,004f7664,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
958,958,0,0,0,0031664a,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
959,959,0,0,0,0039674c,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
960,960,0,0,0,0028573d,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
961,961,0,0,0,003b614b,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
962,962,0,0,0,005d7860,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
963,963,0,0,0,00476d55,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
964,964,0,0,0,00466c57,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
965,965,0,0,0,0040684f,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
966,966,0,0,0,003e6953,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
967,967,0,0,0,00476753,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
968,968,0,0,0,00556e5d,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
969,969,0,0,0,008a8d83,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
970,970,0,0,0,0098958c,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
971,971,0,0,0,00b9afaa,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
972,972,0,0,0,00b9b2af,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
973,973,0,0,0,00adacac,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
974,974,0,0,0,00bcb7b7,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
975,975,0,0,0,00d5d1d0,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
976,976,0,0,0,00e7e3e4,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
977,977,0,0,0,00e9e5e7,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
978,978,0,0,0,00e9e5e6,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
979,979,0,0,0,00e2dddd,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
980,980,0,0,0,00dad6d3,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
981,981,0,0,0,00cacac6,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
982,982,0,0,0,00e1d9d8,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
983,983,0,0,0,00c3bdbd,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
984,984,0,0,0,008e9f94,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
985,985,0,0,0,004f5c56,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
986,986,0,0,0,00525755,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
987,987,0,0,0,00373e3d,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
988,988,0,0,0,001d3229,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
989,989,0,0,0,001a2923,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
990,990,0,0,0,0036624b,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
991,991,0,0,0,0024322d,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
992,992,0,0,0,0024392e,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
993,993,0,0,0,002a3d2f,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
994,994,0,0,0,00314338,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
995,995,0,0,0,0027392e,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
996,996,0,0,0,002d423b,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
997,997,0,0,0,002e3838,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
998,998,0,0,0,00b8b1b1,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
999,999,0,0,0,00fdf6f7,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
1000,1000,0,0,0,00fcf6f7,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
1001,1001,0,0,0,00faf4f6,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
1002,1002,0,0,0,00f9f3f4,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
1003,1003,0,0,0,00f8f1f2,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
1004,1004,0,0,0,00f3ebec,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
1005,1005,0,0,0,00eee5e4,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
1006,1006,0,0,0,00f0e6e3,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
1007,1007,0,0,0,00efe3e0,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
1008,1008,0,0,0,00eee1de,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
1009,1009,0,0,0,00efe3de,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
1010,1010,0,0,0,00e6dad7,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
1011,1011,0,0,0,00cec7c3,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
1012,1012,0,0,0,00b8bab5,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
1013,1013,0,0,0,00a8afa8,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
1014,1014,0,0,0,00a4afa6,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
1015,1015,0,0,0,00aeb9ab,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
1016,1016,0,0,0,00a9b2b6,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
1017,1017,0,0,0,00919fb5,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
1018,1018,0,0,0,00849da9,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
1019,1019,0,0,0,007c9aa1,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
1020,1020,0,0,0,006c919d,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
1021,1021,0,0,0,006a969d,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
1022,1022,0,0,0,0083a0b0,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
1023,1023,0,0,0,00829dbc,1111,1,1,0,00000000000000000000000000000000,0,1,0,"Active","Inactive","Stream Beat","No Streams"
